10756;ERBACH, MICHELSTAEDTERSTR32.;Shell;MICHELSTAEDTERSTR 32;"";64711;Erbach;49.66659;8.99697
10757;Plech Ottenhof Nr. 51;OMV;Ottenhof Nr.;51;91287;Plech;49.66647;11.46595
10758;Deglmann Tankcenter;Deglmann Tankcenter;Hinterm Rangierbahnhof ;24;92637;Weiden i.d. Opf.;49.665122;12.150876
10759;CLASSIC Fürth-Krumbach;CLASSIC;Erbacherstr.;102a;64658;Fürth;49.6634;8.79676
10760;AVIA Station;AVIA;Nürnberger Straße;1;91443;Scheinfeld;49.663364;10.460272
10761;Tankstelle Erbach;Roth- Energie;Gewerbepark Gräsig ;2;64711;Erbach;49.66326;9.009911
10762;Tankstelle am E-Center;E-Center;Untere Bauscherstr.;22;92637;Weiden;49.6629;12.1548
10763;BayWa Tankstelle Weiden;BayWa;Untere Bauscherstr.;11;92637;Weiden;49.66278;12.157612
10764;Dieter Körner;AVIA;Hauptstr.;2;97950;Großrinderfeld;49.6627;9.73062
10765;Tankstelle am E-Center;E Center;Dr.-Martin-Luther-Str. 6;;97199;Ochsenfurt;49.662109;10.066862
10766;Autohaus Greif GmbH i. G.;ED;Klosterberg Straße;115;54459;Wiltingen;49.66197;6.59181
10767;AVIA Tankstelle;AVIA;Forchheimer Str. ;16;91090;Effeltrich;49.661896;11.091267
10768;Röttenbach;BFT Pickelmann;Lohmühlweg ;16;91341;Röttenbach;49.661586761475;10.920224189758
10769;JET ERBACH MARTIN-LUTHER-STR. 16;JET;MARTIN-LUTHER-STR. 16;;64711;ERBACH;49.6609;8.9949
10770;Esso Tankstelle;ESSO;TRIERER STR. 148; ;54411;HERMESKEIL;49.660812;6.927781
10771;ZG Raiffeisen Energie GmbH;ZG Raiffeisen Energie;Gräsig;2 (Gewerbepark);64711;Erbach;49.659;8.99618
10772;Daniel Patti;AVIA;Bahnhofstr.;63;68623;Lampertheim-Hofheim;49.6584;8.41774
10773;Aral Tankstelle;ARAL;Trierer Straße;97;54411;Hermeskeil;49.6577225;6.933154
10774;JET WORMS MAINZER STRASSE 168;JET;MAINZER STRASSE 168;;67547;WORMS;49.6573705;8.3576418
10775;FT Freie Tankstelle;FT Freie Tankstelle;Trierer Straße;94;54411;Hermeskeil;49.657056;6.938125
10776;Kirchheimbolanden, Marnheimer Str. 100;HEM;Marnheimer Str.;100;67292;Kirchheimbolanden;49.65613;8.017258
10777;Aral Tankstelle;ARAL;Mainzer Straße;140;67547;Worms;49.6547356;8.359395
10778;Helmut Witzel;Freie Tankstelle Witzel;Marktplatz;15;92700;Kaltenbrunn;49.654691;11.945217
10779;Esso Tankstelle;ESSO;REGENSBURGER STR. 91; ;92637;WEIDEN;49.654476;12.142779
10780;Esso Tankstelle;ESSO;ERLANGER STR. 6; ;91083;BAIERSDORF;49.654202;11.030927
10781;TOTAL LORSCH;TOTAL;NIBELUNGENSTR.;129;64653;LORSCH;49.653008;8.557053
10782;Aral Tankstelle;ARAL;Neckarstraße;40;64711;Erbach;49.6524239;8.995297
10783;JET HEPPENHEIM DARMSTAEDTER STR. 81-83;JET;DARMSTAEDTER STR. 81-83;;64646;HEPPENHEIM;49.6512;8.63782
10784;Raiffeisen Flörsheim-Dalsheim;Raiffeisen Tankstelle;Mölsheimer Strasse;28;67592;Flörsheim-Dalsheim;49.651;8.20861
10785;Aral Tankstelle;ARAL;Hochwaldstraße;2;55765;Birkenfeld;49.6507568;7.157486
10786;Autohaus Sydow GmbH ;ED;Saarbrücker Straße;67;67742;Lauterecken;49.650162;7.585614
10787;Aral Tankstelle;ARAL;Saarbrücker Straße;56;67742;Lauterecken;49.6500549;7.58423
10788;Peter Wiegand Autohaus;"";Wasserschiederstr.;26;55765;Birkenfeld;49.64986;7.17179
10789;Aral Tankstelle;ARAL;Würzburger Straße;23;91477;Markt Bibart;49.6492;10.4238214
10790;BIRKENFELD - FRIEDRICH-AUGUST-STR.;Agip;Friedrich-August-Str.;22;55765;Birkenfeld;49.64907;7.16119
10791;Römer GmbH;ED;Saarstraße;91;54411;Hermeskeil;49.648636;6.946082
10792;Giebelstadt;Herm GmbH &Co.KG;Mergentheimer Str.;46;97232;Giebelstadt;49.64857;9.94803
10793;BFT Tanstelle Emir;BFT Tankstelle Emir;Sigfriedstrasse;396;64646;Heppenheim;49.648336;8.69286
10794;Schmitt-Müller GmbH&Co.KG;bft;Forsthausstr.;14-16;68642;Bürstadt;49.647747;8.470242
10795;JET FUERTH HEPPENHEIMER STR. 52;JET;HEPPENHEIMER STR. 52;;64658;FUERTH;49.6475;8.77538
10796;BayWa Tankstelle Markt Bibart ;BayWa;Raiffeisenstr.;3;91477;Markt Bibart;49.64711;10.424315
10797;Esso Tankstelle;ESSO;AM ZIMMERBACH 3; ;55765;BIRKENFELD;49.646751;7.165744
10798;Aral Tankstelle;ARAL;Gaustraße;156;67549;Worms;49.6461563;8.349439
10799;Esso Tankstelle;ESSO;BAB A61 WONNEGAU OST; ;67551;WORMS;49.645831;8.293023
10800;WORMS, A61 WONNEGAU WEST.;Shell;A61 WONNEGAU WEST;"";67551;Worms;49.645826;8.290119
10801;Aral Tankstelle;ARAL;Nibelungenstraße;197;68642;Bürstadt;49.6457253;8.473277
10802;Winkler-Bürstadt;Winkler;Nibelungenstraße;203;68642;Bürstadt;49.645475;8.477867
10803;Schmitt-Müller GmbH&Co.KG;bft;Hirschstraße;85-89;64653;Lorsch;49.644339;8.566569
10804;Aral Tankstelle;ARAL;Lorscher Straße;53;64646;Heppenheim;49.64399;8.625536
10805;TOTAL LORSCH;TOTAL;BAB A67 WEST;"";64653;LORSCH;49.6439;8.55178
10806;JET WORMS MAINZER STR. 53;JET;MAINZER STR. 53;;67547;WORMS;49.6435;8.36274
10807;Esso Tankstelle;ESSO;MAINZER STR. 84; ;67547;WORMS;49.642791;8.363613
10808;TOTAL LORSCH;TOTAL;BAB A67 OST;"";64653;LORSCH;49.64259;8.553434
10809;LORSCH - INDUSTRIESTR. 9;Agip;Industriestr.;9;64653;Lorsch;49.64247;8.57126
10810;Aral Tankstelle;ARAL;Kreuzwiese;1;67806;Rockenhausen;49.6423035;7.826909
10811;AMORBACH, ODENWALD STR. 3;Shell;ODENWALD STR. 3;"";63916;AMORBACH;49.642024;9.233011
10812;CLASSIC Bürstadt;CLASSIC;Nibelungenstr.;5;68642;Bürstadt;49.6411;8.44997
10813;Schneeberg;Herm GmbH &Co.KG;Rippberger Str.;30;63936;Schneeberg;49.641;9.25558
10814;SB-Markttankstelle Lampertheim-Rosengarten Auf der Laubwiese;SB-Markttankstelle;Auf der Laubwiese;10;68623;Lampertheim-Rosengarten;49.6385;8.3991404
10815;HEPPENHEIM, LUDWIGSTR. 46.;Shell;LUDWIGSTR. 46;"";64646;Heppenheim;49.6371;8.64161
10816;Supermarkt-Tankstelle WORMS AM RHEIN 29;Supermarkt-Tankstelle;AM RHEIN 29;;67547;WORMS;49.63686;8.37205
10817;REWE Tankstelle;REWE;Tiergartenstr.;5;64646;Heppenheim;49.636752;8.618193
10818;Aral Tankstelle;ARAL;Harxheimer Straße;1;67591;Wachenheim;49.6366844;8.164311
10819;Tanja Helm;AVIA;Siegfriedstr.;60;64756;Mossautal-Hiltersklingen;49.6366;8.91184
10820;Andreas Kochems;ED;Hunsrückhöhenstraße;1;54427;Kell;49.635593;6.833877
10821;Aral Tankstelle;ARAL;Odenwaldstraße;7;67551;Worms-Pfeddersheim;49.6343346;8.280931
10822;Raiffeisen Lagerhaus GmbH;AVIA;Raiffeisenplatz;3;97253;Gaukönigshofen;49.6341;10.0067
10823;Esso Tankstelle;ESSO;ZELLERTALSTR. 30; ;67551;WORMS;49.633409;8.273847
10824;Tankstelle am E-Center;E Center;Pestalozziallee 33;;97941;Tauberbischofsheim;49.633272;9.655268
10825;Aral Tankstelle;ARAL;Alzeyer Straße;71;67549;Worms;49.6322937;8.341961
10826;OIL! Tankstelle Gerhardshofen;OIL!;Dachsbacher Str. 1;;91466;Gerhardshofen;49.6322;10.6929
10827;Aral Tankstelle;ARAL;Alzeyer Straße;58;67549;Worms;49.6319122;8.347308
10828;WORMS, LUDWIGSTR;Shell;LUDWIGSTR. 2;"";67547;WORMS;49.6315;8.36897
10829;JET MONSHEIM ROBERT-BOSCH-STRASSE 2;JET;ROBERT-BOSCH-STRASSE 2;;67590;MONSHEIM;49.63094;8.199513
10830;T TAUBERBISCHOFSHEIM;T;WERTHEIMER STR.;50;97941;TAUBERBISCHOFSHEIM;49.63032;9.666327
10831;Aral Tankstelle;ARAL;Staatsstraße;101;64668;Rimbach;49.6301537;8.75995
10832;Dobner GmbH & Co KG tankstop;"";Altenstädter Str.;21;92648;Vohenstrauß;49.62958;12.336599
10833;MARNHEIM, HAUPTSTRASSE;Agip;Hauptstr. (B47);1a;67297;Marnheim;49.62936;8.03572
10834;Rheinmöve-Tank;freie Tankstelle;Monsheimer Str.;3;67549;Worms;49.628697;8.351773
10835;Hessdorf Erlanger Str. 1;OMV;Erlanger Str.;1;91093;Hessdorf;49.62866;10.91182
10836;GRÜNSFELD, A81 O.D. TAUBER WES.;Shell;A81 OB DER TAUBER WEST;"";97947;GRÜNSFELD;49.628184;9.728647
10837;Bubenreuth Bruckwiesen 12;OMV;Bruckwiesen;12;91088;Bubenreuth;49.62808;11.00925
10838;AVIA Tankstelle;AVIA;Gewerbegebiet Ost;1;91085;Weisendorf;49.62799;10.839526
10839;WORMS, SCHOENAUER STR;Shell;SCHOENAUER STR. 6;"";67547;WORMS;49.6268;8.35985
10840;ELO Neuhaus;ELO;Bahnhofstraße;19;91284;Neuhaus/Pegnitz;49.626618;11.550347
10841;Bergler Mineralöl Gmbh, Weiherhammer;Bergler;Etzenrichter Str.;2;92729;Weiherhammer;49.625728607178;12.074569702148
10842;Aral Tankstelle;ARAL;Weisendorfer Straße;16;91056;Erlangen;49.6256828;10.9406433
10843;IGENSDORF, BAYREUTHER STR;Shell;BAYREUTHER STR. 37;"";91338;IGENSDORF;49.624403;11.239807
10844;Erwin Hörlin;Tankstelle Hörlin/DBV Würzburg GmbH;OT-Bullenheim;"";97258;Ippesheim;49.623858;10.226445
10845;ZG Raiffeisen Tankstelle Tauberbischofsheim;ZG Raiffeisen Energie;Bahnhofstr.;17 a;97941;Tauberbischofsheim;49.6237;9.65878
10846;Rockenhausen, Kaiserslautener Str. 11a;HEM;Kaiserslautener Str.;11a;67806;Rockenhausen;49.622818;7.818852
10847;Aral Tankstelle;ARAL;Mergentheimer Straße;3;97941;Tauberbischofsheim;49.6228027;9.668314
10848;GRÜNSFELD, A81 OB DER TAUBER O;Shell;A81 OB DER TAUBER OST;"";97947;GRÜNSFELD;49.621883;9.729197
10849;JET TAUBERBISCHOFSHEIM MERGENTHEIMER STRASSE 10;JET;MERGENTHEIMER STRASSE 10;;97941;TAUBERBISCHOFSHEIM;49.621568;9.66784
10850;bft Tankstelle Autohaus Walter GmbH ;BFT;Hauptstr.;1;63931;Kirchzell;49.61967;9.18412
10851;Bergler Mineralöl GmbH, Vohenstrauss;Bergler;Waidhauser Str. ;35;92648;Vohenstrauß;49.618915557861;12.349383354187
10852;Aral Tankstelle;ARAL;Steinautal/B;41;55765;Birkenfeld;49.6172256;7.158907
10853;rhein-neckar-tank GmbH;bft;Klosterstraße;42;67547;Worms;49.616992;8.356652
10854;Rimbach, Schloßstr. 57;HEM;Schloßstr.;57;64668;Rimbach;49.6162;8.7559
10855;bft-Tankstelle Jürgen Heydasch;BFT;Horchheimerstr.;125;67547;Worms;49.61554;8.33991
10856;bft-Tankstelle;BFT;Hauptstr. ;92;69514;Laudenbach;49.6131362;8.6530311
10857;Udo Henrich;AVIA;Glantalstr.;43;66887;Glanbrücken;49.6123;7.52893
10858;Preis Tankstelle;Preis;Glantalstraße;43;66887;Glanbrücken;49.6123;7.528933
10859;Esso Tankstelle;ESSO;BERSCHWEILERSTR. 9; ;55774;BAUMHOLDER;49.611589;7.333048
10860;Aral Tankstelle;ARAL;Würzburger Straße;64;74736;Hardheim;49.6110229;9.472983
10861;Neunkirchen Erlanger Str. 17;OMV;Erlanger Str.;17;91077;Neunkirchen;49.61051;11.12775
10862;Esso Tankstelle;ESSO;WUERZBURGER STR. 54; ;74736;HARDHEIM;49.610138;9.480372
10863;Aral Tankstelle;ARAL;In der Schwärzgrub;20;55774;Baumholder;49.60933;7.328758
10864;SAARBURG, IM HAGEN.;Shell;IM HAGEN 23;"";54439;SAARBURG;49.609202;6.554041
10865;Aral Tankstelle;ARAL;Weinstraße;90;67278;Bockenheim;49.6084671;8.181643
10866;ERLANGEN, ST. JOHANN.;Shell;ST. JOHANN 5;"";91056;Erlangen;49.606128;10.985883
10867;ELO Erlangen;ELO;Essenbacher Str.;4 b;91054;Erlangen;49.605968;11.00792
10868;BAGeno Grünsfeld;Raiffeisen EG;Taubertalstraße;2;97947;Grünsfeld;49.6058;9.742
10869;Aral Tankstelle;ARAL;Kleinsendelbacher Str.;12;91077;Neunkirchen am Brand;49.60414;11.1380339
10870;Christoph Butterbach;ED;Hochwaldstraße;29;66620;Nonnweiler-Otzenhausen;49.603222;6.987635
10871;ELAN LAMPERTHEIM;ELAN;BUERSTAEDTER STR.;78;68623;LAMPERTHEIM;49.6031;8.46808
10872;Göttmann-Mineralöle GmbH;freie Tankstelle;Hauptstr.;13;64668;Rimbach-Zotzenbach;49.602555;8.766684
10873;TOTAL DIESPECK;TOTAL;BAMBERGER STR.;59/61;91456;DIESPECK;49.60077;10.625707
10874;ELO Erlangen;ELO;Sieglitzhofer Str.;12;91054;Erlangen;49.599899;11.038307
10875;ERLANGEN - MOEHRENDORFER STRASSE 64;Agip;Moehrendorfer Strasse;64;91056;Erlangen;49.59953;10.98136
10876;Bütthard;Herm GmbH &Co.KG;Simmringer Str.;2;97244;Bütthard;49.59854;9.87986
10877;Tankstelle am E Center;E Center;Gaußstr. 12;;68623;Lampertheim;49.597163;8.487023
10878;MOERLENBACH, WEINHEIMER STR;Shell;WEINHEIMER STR. 34;"";69509;MÖRLENBACH;49.5966;8.73165
10879;TOTAL MOERLENBACH;TOTAL;WEINHEIMER STRASSE;34;69509;MOERLENBACH;49.5966;8.73165
10880;Aral Tankstelle;ARAL;Erlanger Straße;33;91080;Uttenreuth;49.5962639;11.0687971
10881;Aral Tankstelle;ARAL;Drausnickstraße;60;91052;Erlangen;49.59576;11.0317011
10882;ERLANGEN - ARTILLERIESTR. 58;Supol;Artilleriestr.;58;91052;Erlangen;49.5955882;11.0288355
10883;Lenz;Lenz;Hauptstraße Nord;16;69483;Wald-Michelbach;49.59461;8.85531
10884;Klaus Böhle;AVIA;Erbacher Str.;28;64743;Beerfelden-Hetzbach;49.5942;8.98966
10885;Aral Tankstelle;ARAL;Kaiserstraße;11;67816;Standenbühl;49.59405;7.985273
10886;Esso Tankstelle;ESSO;MANNHEIMER STR. 8; ;68623;LAMPERTHEIM;49.59403;8.462152
10887;LAMPERTHEIM - ROEMERSTRASSE 76-78;Agip;Roemerstrasse;76-78;68623;Lampertheim;49.5933017;8.4686621
10888;Alessandro Di Napoli;bft;Hüttenfelder Str.;48;69502;Hemsbach;49.5933;8.638
10889;HEMSBACH - HUETTENFELDER STR. 46;Agip;Huettenfelder Str.;46;69502;Hemsbach;49.593016228151;8.639710609441
10890;Aral Tankstelle;ARAL;Am Europakanal;26;91056;Erlangen;49.59296;10.97005
10891;Hemsbach, Huettenfelder Straße 51;SB;Huettenfelder Straße 51;"";69502;Hemsbach;49.5927;8.63868
10892;Erlangen Werner-v.-Siemens-Strasse 45;OMV;Werner-v.-Siemens-Str.;45;91052;Erlangen;49.5927;11.0143
10893;Lampertheim, Mannheimer Straße 40;SB;Mannheimer Straße 40;"";68623;Lampertheim;49.5919;8.46035
10894;Aral Tankstelle;ARAL;Forther Hauptstraße;2;90542;Eckental;49.5892563;11.2170153
10895;Globus Handelshof GmbH & Co. KG  Betriebsstätte Bobenheim-Roxheim;"";Frankenthaler Str.;1;67240;Bobenheim-Roxheim;49.58758;8.35591
10896;Esso Tankstelle;ESSO;GEBBERTSTR. 86; ;91052;ERLANGEN;49.587112;11.017038
10897;BayWa Tankstelle Erlangen ;BayWa;Hilpertstr.;22;91052;Erlangen;49.58711;11.003021
10898;ERLANGEN - SCHENKSTRASSE 39;Supol;Schenkstrasse;39;91052;Erlangen;49.586984;11.013236
10899;Esso Tankstelle;ESSO;INDUSTRIESTR.1; ;97258;GOLLHOFEN;49.585676;10.175516
10900;AVIA Tankstelle;AVIA;Waidhauser Straße ;14;92693;Eslarn;49.584476;12.518098
10901;Aral Tankstelle;ARAL;Bamberger Straße;74;91413;Neustadt;49.5840645;10.6166706
10902;ELO Erlangen;ELO;Rathenaustraße;17a;91052;Erlangen;49.583761;11.00418
10903;Hans Jürgen Bauer;ED;Saarbrücker Straße;10;66625;Nohfelden-Türkismühle;49.583294;7.116075
10904;Esso Tankstelle;ESSO;WICHERNSTR. 2; ;91052;ERLANGEN;49.582556;10.993876
10905;NEUSTADT/AISCH;Agip;Riedfelder Ortsstrasse;2A;91413;Neustadt a. d. Aisch;49.582198938018;10.597295187579
10906;WALLDUERN;Agip;Wuerzburger Str.;9;74731;Wallduern;49.58159;9.3745
10907;AVIA Tankstelle;AVIA;Rathausstraße;8;92275;Eschenfelden;49.581017;11.615506
10908;Aral Tankstelle, BAT AURACH NORD;ARAL;A;3;91056;Erlangen;49.5803;10.9300013
10909;ELAN ECKENTAL;ELAN;DR. OTTO-LEICH-STR;"";90542;ECKENTAL;49.580276;11.198249
10910;HERZOGENAURACH AURACH SUED A3.;Shell;AURACH SUED A3;"";91074;HERZOGENAURACH;49.58023;10.92806
10911;Beer GmbH;freie Tankstelle;Werner-von-Siemens Strasse ;9;91413;Neustadt;49.57991027832;10.634460449219
10912;Tankstellenbetriebs GmbH;PT 1;Ohmstr.;7;91074;Herzogenaurach;49.578722;10.884222
10913;Supermarkt-Tankstelle am real,- Markt NEUSTADT KARL-EIBL-STR. 50;Supermarkt-Tankstelle am real,- Markt;KARL-EIBL-STR. 50;;91413;NEUSTADT;49.5777;10.5829
10914;ERLANGEN - AEUSSERE BRUCKER STR. 17;Supol;Aeussere Brucker Str.;170;91058;Erlangen;49.577599;10.986883
10915;Esso Tankstelle;ESSO;KARL-EIBL-STR. 39; ;91413;NEUSTADT;49.577449;10.585467
10916;Autohaus Stadie GmbH;"";Königstraße ;4;91086;Aurachtal;49.577278137207;10.827960014343
10917;NEUSTADT - BAHNHOFSTRASSE 47;Supol;Bahnhofstrasse;47;91413;Neustadt;49.5770289;10.5977005
10918;Aral Tankstelle;ARAL;Äuß. Brucker Straße;171;91058;Erlangen;49.5770073;10.9865217
10919;Esso Tankstelle;ESSO;BUCHENER STR. 19; ;74731;WALLDUERN;49.574365;9.364691
10920;Auto Kern - Freie Tankstelle;;Saarbrücker Straße;95;66625;Nohfelden;49.574251;7.10902
10921;BFT Tankstelle Ulrich Walk;BFT;Talstr.;2;67700;Niederkirchen;49.5742;7.69437
10922;Volker Stoll;AVIA;Hauptstr.;8;67724;Gehrweiler;49.574;7.77502
10923;Aral Tankstelle;ARAL;Ludwigstraße;21-25;69483;Wald-Michelbach;49.573555;8.823318
10924;Ruhl GmbH;freie Tankstelle;Dambachstr.;2;91074;Herzogenaurach;49.572318;10.873465
10925;Tankcenter Herm Lauda;Herm GmbH &Co.KG;Am Wörth;3;97922;Lauda;49.571117;9.70594
10926;WALD-MICHELBACH, LUDWIGSTR;Shell;LUDWIGSTR. 168;"";69483;WALD-MICHELBACH;49.5702;8.84095
10927;Erlangen, Bunsenstr. 41;SB;Bunsenstr. 41;"";91058;Erlangen;49.56997;10.999812
10928;ZG Raiffeisen Tankstelle Walldürn;ZG Raiffeisen Energie;Buchener Str.;43;74731;Walldürn;49.5687;9.36356
10929;Tankpunkt Lauda;Herm GmbH &Co.KG;Tauberstraße;11;97922;Lauda-Königshofen;49.56825;9.70807
10930;JET BIRKENAU HAUPTSTR. 159;JET;HAUPTSTR. 159;;69488;BIRKENAU;49.5681;8.70937
10931;Aral Tankstelle;ARAL;Schwarzleite;2;91220;Schnaittach;49.56729;11.3274946
10932;Aral Tankstelle;ARAL;Erlanger Straße;41;91074;Herzogenaurach;49.5669823;10.8928251
10933;Herzogenaurach Erlanger Strasse 56;OMV;Erlanger Str.;56;91074;Herzogenaurach;49.56648;10.89352
10934;Zahradnik GmbH;Zahradnik GmbH;Gammelsbacher Str.;51;64743;Beerfelden;49.565092;8.974717
10935;Esso Tankstelle;ESSO;HEUCHELHEIMER STR. 2; ;67246;DIRMSTEIN;49.565089;8.259125
10936;TOTAL WINNWEILER;TOTAL;JAKOBSTR.;43;67722;WINNWEILER;49.565;7.855977
10937;TOTAL EISENBERG;TOTAL;ROSENTHALER STR.;2;67304;EISENBERG;49.565;8.059295
10938;EISENBERG, ALFRED- NOBEL- ST.;Shell;ALFRED-NOBEL-STR. 2 A;"";67304;EISENBERG;49.5635;8.08205
10939;FREIE Tankstelle;Schiffer & Nicklaus GmbH;Obersülzer Str.;24;67269;Grünstadt;49.562286376953;8.1745538711548
10940;Aral Tankstelle;ARAL;Hauptstraße;46-48;69488;Birkenau;49.56166;8.699699
10941;FREIE Tankstelle;Schiffer & Nicklaus GmbH;Kirchheimer Str. ;45 A;67269;Grünstadt;49.560260772705;8.1690101623535
10942;GRUENSTADT, KIRCHHEIMER STR.;Shell;KIRCHHEIMER STR 58;"";67269;GRÜNSTADT;49.5593;8.16989
10943;Aral Tankstelle;ARAL;Kirchheimer Straße;51-53;67269;Grünstadt;49.559288;8.170279
10944;Globus Handelshof GmbH & Co. KG Betriebsstätte Grünstadt;"";Daimlerstr.;23;67269;Grünstadt;49.55763;8.18225
10945;Aral Tankstelle;ARAL;Baumholder Straße;47-51;66629;Freisen;49.5546036;7.256143
10946;AVIA Kreimbach-Kaulbach;AVIA;Wallackerhof ;1;67757;Kreimbach-Kaulbach;49.5544;7.6196
10947;TOTAL KIRCHHEIM;TOTAL;AUTOHOF ROSENGARTENWEG;1;67281;KIRCHHEIM;49.554058;8.18556
10948;Winkler;Winkler;Alfred-Nobel-Strasse ;2;68519;Viernheim;49.553927;8.591416
10949;Esso Tankstelle;ESSO;NUERNBERGER STR. 81; ;91220;SCHNAITTACH;49.553827;11.335252
10950;ALTENGLAN, KUSELER STR;Shell;KUSELER STR. 28;"";66885;ALTENGLAN;49.5529;7.45631
10951;EMSKIRCHEN, NEUSTAEDTERSTR;Shell;NEUSTAEDTERSTR. 29;"";91448;EMSKIRCHEN;49.5514;10.7099
10952;WEISKIRCHEN, AUF DER HEIDE 4-8;Shell;AUF DER HEIDE  4-8;"";66709;WEISKIRCHEN;49.551315;6.826989
10953;Autohaus Pfrang;freie Tankstelle;Uffenheimer Str.;15;97239;Aub;49.551126;10.069323
10954;BayWa Tankstelle Uffenheim ;BayWa;Bahnhofstr.;61;97215;Uffenheim;49.55016;10.24121
10955;Aral Tankstelle;ARAL;Frankenthaler Straße;86;68307;Mannheim;49.5501137;8.449075
10956;K. Wasilewski & M. Lazinka;bft;Gro-Harlem-Brundtland-Str.;15;68519;Viernheim;49.5497;8.59576
10957;Esso Tankstelle;ESSO;VIERNHEIMER WEG 15; ;68307;MANNHEIM;49.54950147;8.449381135
10958;WEINHEIM, MANNHEIMER STR;Shell;MANNHEIMER STR. 84;"";69469;WEINHEIM;49.5495;8.65544
10959;Bergler Mineralöl GmbH Schnaittenbach;Bergler;Am Scherhübel;14;92253;Schnaittenbach;49.549438476562;12.025810241699
10960;Aral Tankstelle;ARAL;Mannheimerstraße;77;69469;Weinheim;49.549427;8.654739
10961;Königshofen;Herm GmbH &Co.KG;Hauptstr.;19;97922;Lauda-Königshofen;49.54891;9.73012
10962;Aral Tankstelle;ARAL;Wormser Straße;128;67227;Frankenthal;49.54836;8.353849
10963;FRANKENTHAL, WORMSER STR;Shell;WORMSER STR. 121;"";67227;FRANKENTHAL;49.54794;8.35354
10964;JET WEINHEIM PAPPELALLEE 26;JET;PAPPELALLEE 26;;69469;WEINHEIM;49.5476;8.63926
10965;JET WEINHEIM GRUNDELBACHSTR. 16-18;JET;GRUNDELBACHSTR. 16-18;;69469;WEINHEIM;49.54738;8.67478
10966;TOTAL GRUENSTADT;TOTAL;LEININGER STR.;39-41;67269;GRUENSTADT;49.546967;8.160019
10967;Aral Tankstelle;ARAL;Wuerzburger Straße;34;97215;Uffenheim;49.5466881;10.227066
10968;Volker Lautensack;bft;Lilienthalstr.;210;68307;Mannheim;49.5462;8.46913
10969;Esso Tankstelle;ESSO;WORMSER STR. 116; ;67227;FRANKENTHAL;49.545442;8.353803
10970;Autohaus Schöller e.K.;Freie Tankst. ;Ringstr.;6;97215;Uffenheim;49.54537;10.23294
10971;TOTAL ERLANGEN;TOTAL;SEBASTIANSTR.;28;91058;ERLANGEN;49.5452;11.029889
10972;TOP HESSHEIM;TOP;FRANKENTALER STR.;23;67258;HESSHEIM;49.54406;8.31218
10973;Tankcenter Ziehl;"";Carl-Benz Str. ;28;67227;Frankenthal;49.543491363525;8.3367385864258
10974;TOTAL VIERNHEIM;TOTAL;WORMSER STR.;2;68519;VIERNHEIM;49.54346;8.574265
10975;Aral Tankstelle;ARAL;BAB;659;68519;Viernheim;49.5424957;8.608754
10976;JET KUSEL FRITZ-WUNDERLICH-STRASSE 26-28;JET;FRITZ-WUNDERLICH-STRASSE 26-28;;66869;KUSEL;49.542111;7.399556
10977;HACO CENTER ;Freie;Franz-Haas-Str.;1;66687;Wadern;49.541815;6.892666
10978;AVIA Tankstelle;AVIA;Nürnberger Straße;27;92242;Hirschau;49.541645;11.940418
10979;LAUDA-KOENIGSHOFEN, DEUBACHER STR.;Shell;DEUBACHER STR. 1;"";97922;LAUDA-KOENIGSHOFEN;49.541307;9.736682
10980;AVIA Station;AVIA;Rothenburger Straße;35;97215;Uffenheim;49.54103;10.230203
10981;Tankcenter WEINHEIM;Tankcenter;BERGSTR.;13-15;69469;WEINHEIM;49.540768;8.660019
10982;Raiffeisen Tankstelle Kusel;Raiffeisen;Glanstr.;44;66869;Kusel;49.539722442627;7.412896156311
10983;Esso Tankstelle;ESSO;HAUPTSTR. 2; ;90562;HEROLDSBERG;49.539662;11.156254
10984;Buch Ahorn;Herm GmbH &Co.KG;Lindenstr.;36;74744;Ahorn-Buch;49.53865;9.55659
10985;BFT-Tankstelle Stockert;BFT;Weinheimerstr.;93;68519;Viernheim;49.53802;8.5876
10986;Aral Tankstelle;ARAL;Nürnbergerstraße;35;92533;Wernberg-Köblitz;49.5379677;12.156044
10987;TOTAL FRANKENTHAL;TOTAL;FOLTZRING;38-40;67227;FRANKENTHAL;49.537865;8.358938
10988;AKAY Tankstelle;freie Tankstelle;Budapester Str.;3;67069;Ludwigshafen;49.537636;8.391129
10989;Aral Tankstelle;ARAL;Poststraße;33;66687;Wadern;49.535;6.895406
10990;Aral Tankstelle;ARAL;Oppauer Straße;125;67069;Ludwigshafen;49.53402;8.388857
10991;Ludwigshafen, Oppauer Straße 108;SB;Oppauer Straße 108;"";67069;Ludwigshafen;49.533873;8.388695
10992;WERNBERG, KEPLERSTRAßE.;Shell;KEPLERSTR. 1;"";92533;Wernberg;49.5328;12.1356
10993;AVIA Tankstelle;AVIA;Großenschwandner Straße;9;92723;Tännesberg;49.53201;12.322651
10994;TOTAL HETTENLEIDELHEIM;TOTAL;WATTENHEIMER STR.;28;67310;HETTENLEIDELHEIM;49.531944;8.065426
10995;Daniel Demir;AVIA;Scheidentaler Str.;28;69427;Mudau;49.5309;9.20172
10996;Harald Henn;AVIA;Rathausstr.;128;68519;Viernheim;49.5308;8.57192
10997;Aral Tankstelle;ARAL;Bahnhofstraße;7;69427;Mudau;49.5299721;9.204745
